image_id,sensor_id,cluster_label,cluster_primary_category,cluster_confidence,temp_top_category,temp_top_percentage,temp_second_category,temp_second_percentage,cluster_assigned_percentage_in_temp,cluster_assigned_score_in_temp,agreement
67d92a953ac225e47111058a,67d92a953ac225e47111058a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,23.286554764578963,industrial,20.178728721541475,23.286554764578963,0.5535100493657138,True
67d9584a3ac225e471110594,67d9584a3ac225e471110594,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,67.21643776911574,mechanical_non_combustion_particulate,14.655163957157518,67.21643776911574,5.942262530234007,True
67d995623ac225e47111059e,67d995623ac225e47111059e,2,fibrous_synthetic_materials,high,mixed_unknown,31.505507482434535,biological,30.709328109100895,6.846597392274954,0.18494328459955547,False
67d99a693ac225e4711105a3,67d99a693ac225e4711105a3,2,fibrous_synthetic_materials,high,mixed_unknown,29.911589182809767,biological,25.67708575934821,10.639484579297921,0.5087952093828456,False
67d99bbc3ac225e4711105a5,67d99bbc3ac225e4711105a5,2,fibrous_synthetic_materials,high,combustion_related,40.903211250667134,fibrous_synthetic_materials,28.150877829319782,28.150877829319782,-0.18977328897597395,False
67d99fb43ac225e4711105ab,67d99fb43ac225e4711105ab,2,fibrous_synthetic_materials,high,biological,28.278878407086555,mixed_unknown,24.23428571855586,6.055639096299055,-0.10898574838177172,False
67d9a0243ac225e4711105ae,67d9a0243ac225e4711105ae,2,fibrous_synthetic_materials,high,mixed_unknown,25.520428104353833,biological,24.27020256340175,15.920772558492832,1.7436897652878767,False
67d9a13d3ac225e4711105b1,67d9a13d3ac225e4711105b1,2,fibrous_synthetic_materials,high,mixed_unknown,25.520428104353833,biological,24.27020256340175,15.920772558492832,1.7436897652878767,False
67d9a1613ac225e4711105b3,67d9a1613ac225e4711105b3,2,fibrous_synthetic_materials,high,mixed_unknown,25.520428104353833,biological,24.27020256340175,15.920772558492832,1.7436897652878767,False
67d9d0bf3ac225e4711105bc,67d9d0bf3ac225e4711105bc,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,48.72261561478412,mechanical_non_combustion_particulate,15.611737674633906,48.72261561478412,2.953810325264586,True
67d9d8473ac225e4711105bf,67d9d8473ac225e4711105bf,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,27.696321654994623,combustion_related,22.687035629702173,27.696321654994623,0.8349115271523639,True
67da99573ac225e4711105c4,67da99573ac225e4711105c4,2,fibrous_synthetic_materials,high,mixed_unknown,32.88896613806011,biological,25.862226726434564,7.589634220590144,-1.4552696893655421,False
