variable,cluster_label,category,observed_count,expected_count,pearson_residual
official_station_id,3,STA_ES1387A,16,16.360521235521237,-0.08913171907388065
official_station_id,1,STA_ES0041A,7,6.779440154440154,0.08470899579666527
official_station_id,1,STA_ES1269A,7,6.779440154440154,0.08470899579666527
official_station_id,1,STA_ES2103A,74,73.34121621621621,0.07692523763179838
official_station_id,2,STA_ES1941A,1,0.9343629343629344,0.06790337434348813
official_station_id,2,STA_ES1963A,1,0.9343629343629344,0.06790337434348813
official_station_id,2,STA_ES2173A,1,0.9343629343629344,0.06790337434348813
official_station_id,1,STA_ES2132A,6,6.163127413127413,-0.06570922970934125
official_station_id,3,STA_ES0805A,1,1.0506756756756757,-0.04943849129632074
official_pm10_band,1,moderate,355,355.61245173745175,-0.03247755981869908
official_pm10_band,1,low,922,921.3875482625483,0.020176726245275802
official_station_id,1,STA_ES1578A,24,24.03619691119691,-0.007383098044459138
