candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
selected_features__gmm__k-8__covariance-full,gmm,selected_features,8,0.3916093561204971,0.08267334129085963,139.00140990934653,2.530129436495958,0.5280412442135752,0.5163613599432838,0.025096525096525095,0.0,0.7568423372280241,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-8,fuzzy,pca_scores,8,0.3910317965793876,-0.09716371062922197,95.7611523571837,3.40504559632914,0.8301826177870092,0.8478033554373489,0.005308880308880309,0.0,0.5677000097695531,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-8__covariance-diag,gmm,selected_features,8,0.3858859383322273,0.06676320118657902,130.26700511958208,2.4375013438014848,0.48428629189398464,0.4920694575432655,0.020752895752895753,0.0,0.8704985416116139,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-5__covariance-diag,gmm,selected_features,5,0.3824599994764425,0.05483184500523699,140.9022037391701,2.7828178796424523,0.4838237253429966,0.47932909439776133,0.052606177606177605,0.0,0.830316201373423,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-8__covariance-full,gmm,pca_scores,8,0.37878737815308305,0.08701902579429618,156.5626242796429,2.128814940436599,0.4269199780120925,0.3803847298225266,0.021235521235521235,0.0,0.8789432560600573,false,"repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-5,fuzzy,selected_features,5,0.3775743471176571,-0.07399244136951329,95.35108480950403,3.484016641872812,0.750298265896639,0.7924185245987198,0.0019305019305019305,0.0,0.6373061468214009,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-4__covariance-diag,gmm,selected_features,4,0.36731912765230196,0.05567052485409131,152.52503316793758,2.7517003891312792,0.4283912257756616,0.41979428086497717,0.06274131274131274,0.0,0.8562856343302447,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-4__covariance-full,gmm,pca_scores,4,0.35263951190394793,0.026844436457479453,130.71238988653795,3.277022114010082,0.48891002048533394,0.41970855749607167,0.12451737451737452,0.0,0.9466412640041625,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-7,fuzzy,pca_scores,7,0.34701931935871105,-0.10620347731655132,94.87093561255068,4.259936686037204,0.8170395111027597,0.8441732438394316,0.005308880308880309,0.0,0.571037646238922,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-6__covariance-diag,gmm,selected_features,6,0.34451773038444233,0.040998237648710585,128.6798518459678,2.8886405055424973,0.4368475378518946,0.41803967245049795,0.03812741312741313,0.0,0.873994393688973,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-4__covariance-full,gmm,selected_features,4,0.32495785858286447,0.07219877137911769,118.38990207890433,3.5605938320907913,0.5112908442427242,0.3828395709305603,0.07673745173745174,0.0,0.82619972122225,false,"repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-8,fuzzy,selected_features,8,0.3083924804751483,-0.11992197010795255,63.97892738361381,3.7265485200043087,0.7307875671896613,0.7840496689667127,0.00048262548262548264,0.0,0.5199622932087424,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-7,fuzzy,selected_features,7,0.2975865945637775,-0.0928557174491106,85.87755957749046,4.957886911302678,0.7397205839158926,0.7825822396651948,0.013996138996138996,0.0,0.6338306101457132,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-6,fuzzy,selected_features,6,0.27060410520816225,-0.0728449664509627,73.79951461040184,5.053853864307563,0.7473810946744924,0.7392731317200131,0.008204633204633204,0.0,0.5381899831323459,false,"tiny_cluster,repeat_instability,bootstrap_instability"
